"ID","Target"
14337,1
14339,1
14341,1
14342,1
14347,1
14348,1
14349,1
14353,1
14354,1
14355,1
14359,1
14364,1
14365,1
14369,1
14370,1
14372,1
14375,1
14382,1
14383,1
14384,1
14391,1
14392,1
14393,1
14398,1
14403,1
14404,1
14405,1
14408,1
14415,1
14417,1
14419,1
14422,1
14426,1
14427,1
14428,1
14434,1
14435,1
14442,1
14444,1
14446,1
14450,1
14451,1
14454,1
14455,1
14457,1
14459,1
14466,1
14468,1
14469,1
14470,1
14477,1
14481,1
14483,1
14484,1
14488,1
14489,1
14491,1
14498,1
14499,1
14500,1
14503,1
14506,1
14509,1
14511,1
14513,1
14514,1
14515,1
14516,1
14520,1
14521,1
14528,1
14530,1
14531,1
14535,1
14537,1
14538,1
14539,1
14543,1
14544,1
14550,1
14554,1
14555,1
14557,1
14561,1
14563,1
14566,1
14567,1
14576,1
14577,1
14579,1
14581,1
14582,1
14584,1
14585,1
14587,1
14593,1
14595,1
14601,1
14606,1
14607,1
14609,1
14610,1
14615,1
14616,1
14619,1
14625,1
14626,1
14628,1
14631,1
14636,1
14637,1
14640,1
14641,1
14644,1
14648,1
14649,1
14650,1
14654,1
14655,1
14659,1
14661,1
14665,1
14672,1
14673,1
14676,1
14682,1
14686,1
14687,1
14689,1
14693,1
14694,1
14697,1
14700,1
14702,1
14704,1
14714,1
14717,1
14720,1
14722,1
14725,1
14727,1
14728,1
14731,1
14732,1
14733,1
14735,1
14737,1
14738,1
14740,1
14741,1
14744,1
14754,1
14756,1
14757,1
14758,1
14762,1
14767,1
14768,1
14769,1
14774,1
14775,1
14778,1
14781,1
14782,1
14786,1
14787,1
14792,1
14793,1
14796,1
14797,1
14799,1
14800,1
14808,1
14810,1
14814,1
14815,1
14816,1
14818,1
14823,1
14824,1
14825,1
14831,1
14832,1
14835,1
14836,1
14838,1
14839,1
14843,1
14846,1
14851,1
14852,1
14853,1
14859,1
14861,1
14862,1
14863,1
14866,1
14867,1
14869,1
14870,1
14871,1
14880,1
14881,1
14883,1
14885,1
14887,1
14888,1
14889,1
14891,1
14896,1
14900,1
14907,1
14908,1
14911,1
14918,1
14919,1
14923,1
14924,1
14929,1
14933,1
14934,1
14941,1
14948,1
14951,1
14952,1
14953,1
14959,1
14962,1
14964,1
14965,1
14967,1
14969,1
14970,1
14973,1
14978,1
14981,1
14984,1
14986,1
14989,1
14990,1
14994,1
15001,1
15002,1
15005,1
15006,1
15010,1
15012,1
15013,1
15015,1
15016,1
15019,1
15020,1
15022,1
15023,1
15024,1
15027,1
15030,1
15033,1
15034,1
15035,1
15037,1
15038,1
15040,1
15042,1
15046,1
15047,1
15049,1
15052,1
15053,1
15055,1
15060,1
15061,1
15062,1
15064,1
15065,1
15070,1
15071,1
15073,1
15077,1
15079,1
15080,1
15083,1
15088,1
15092,1
15097,1
15099,1
15100,1
15101,1
15106,1
15110,1
15112,1
15115,1
15122,1
15124,1
15129,1
15133,1
15134,1
15135,1
15139,1
15142,1
15145,1
15146,1
15147,1
15151,1
15155,1
15159,1
15163,1
15169,1
15171,1
15172,1
15173,1
15175,1
15177,1
15179,1
15181,1
15185,1
15188,1
15192,1
15194,1
15195,1
15197,1
15198,1
15199,1
15203,1
15206,1
15207,1
15209,1
15211,1
15213,1
15214,1
15217,1
15220,1
15224,1
15227,1
15230,1
15231,1
15234,1
15236,1
15238,1
15239,1
15242,1
15245,1
15256,1
15257,1
15263,1
15265,1
15266,1
15268,1
15269,1
15270,1
15276,1
15279,1
15286,1
15289,1
15292,1
15295,1
15297,1
15298,1
15299,1
15301,1
15302,1
15303,1
15306,1
15308,1
15311,1
15312,1
15313,1
15315,1
15317,1
15318,1
15321,1
15322,1
15324,1
15328,1
15329,1
15331,1
15338,1
15341,1
15343,1
15354,1
15357,1
15362,1
15363,1
15366,1
15367,1
15368,1
15370,1
15371,1
15372,1
15374,1
15375,1
15376,1
15378,1
15379,1
15382,1
15384,1
15387,1
15388,1
15394,1
15395,1
15399,1
15403,1
15409,1
15410,1
15411,1
15413,1
15416,1
15418,1
15424,1
15436,1
15437,1
15438,1
15440,1
15442,1
15444,1
15449,1
15450,1
15454,1
15457,1
15460,1
15464,1
15465,1
15475,1
15487,1
15492,1
15493,1
15494,1
15495,1
15496,1
15497,1
15499,1
15500,1
15504,1
15506,1
15512,1
15521,1
15525,1
15528,1
15529,1
15533,1
15538,1
15539,1
15540,1
15542,1
15547,1
15549,1
15551,1
15556,1
15557,1
15559,1
15560,1
15561,1
15562,1
15564,1
15567,1
15570,1
15573,1
15577,1
15578,1
15580,1
15584,1
15585,1
15587,1
15591,1
15594,1
15595,1
15596,1
15597,1
15601,1
15603,1
15609,1
15610,1
15611,1
15612,1
15613,1
15614,1
15622,1
15625,1
15630,1
15634,1
15636,1
15638,1
15640,1
15641,1
15645,1
15646,1
15647,1
15649,1
15652,1
15654,1
15655,1
15660,1
15661,1
15663,1
15665,1
15666,1
15668,1
15669,1
15670,1
15671,1
15675,1
15676,1
15677,1
15680,1
15687,1
15688,1
15691,1
15693,1
15698,1
15701,1
15702,1
15703,1
15705,1
15709,1
15710,1
15711,1
15715,1
15716,1
15720,1
15725,1
15726,1
15727,1
15731,1
15733,1
15734,1
15737,1
15741,1
15742,1
15745,1
15750,1
15758,1
15759,1
15765,1
15771,1
15772,1
15776,1
15778,1
15784,1
15785,1
15787,1
15791,1
15792,1
15793,1
15795,1
15796,1
15798,1
15799,1
15805,1
15807,1
15809,1
15810,1
15812,1
15818,1
15819,1
15821,1
15831,1
15834,1
15836,1
15837,1
15838,1
15840,1
15847,1
15856,1
15868,1
15874,1
15875,1
15878,1
15890,1
15891,1
15892,1
15896,1
15900,1
15901,1
15902,1
15905,1
15906,1
15913,1
15917,1
15918,1
15920,1
15925,1
15926,1
15929,1
15934,1
15935,1
15938,1
15943,1
15945,1
15948,1
15950,1
15951,1
15954,1
15956,1
15957,1
15958,1
15963,1
15965,1
15966,1
15968,1
15971,1
15972,1
15975,1
15977,1
15979,1
15980,1
15981,1
15982,1
15983,1
15984,1
15986,1
15987,1
15988,1
15989,1
15990,1
15991,1
15996,1
15997,1
16000,1
16001,1
16010,1
16015,1
16017,1
16018,1
16021,1
16022,1
16024,1
16029,1
16031,1
16032,1
16034,1
16036,1
16038,1
16039,1
16040,1
16043,1
16044,1
16053,1
16057,1
16059,1
16060,1
16061,1
16062,1
16066,1
16067,1
16069,1
16071,1
16073,1
16074,1
16077,1
16081,1
16087,1
16089,1
16091,1
16096,1
16097,1
16098,1
16099,1
16100,1
16102,1
16103,1
16105,1
16106,1
16107,1
16115,1
16116,1
16121,1
16134,1
16135,1
16136,1
16137,1
16138,1
16139,1
16141,1
16147,1
16148,1
16154,1
16157,1
16158,1
16159,1
16160,1
16162,1
16163,1
16169,1
16173,1
16175,1
16177,1
16180,1
16181,1
16182,1
16185,1
16186,1
16189,1
16190,1
16191,1
16195,1
16197,1
16199,1
16204,1
16205,1
16208,1
16209,1
16211,1
16212,1
16225,1
16226,1
16229,1
16230,1
16231,1
16232,1
16233,1
16238,1
16241,1
16242,1
16244,1
16246,1
16248,1
16249,1
16253,1
16255,1
16256,1
16257,1
16260,1
16261,1
16262,1
16266,1
16267,1
16270,1
16272,1
16274,1
16275,1
16276,1
16277,1
16278,1
16279,1
16282,1
16283,1
16285,1
16288,1
16289,1
16290,1
16292,1
16293,1
16294,1
16295,1
16296,1
16297,1
16300,1
16301,1
16302,1
16306,1
16307,1
16310,1
16313,1
16316,1
16318,1
16321,1
16326,1
16327,1
16334,1
16337,1
16345,1
16349,1
16350,1
16351,1
16353,1
16356,1
16357,1
16358,1
16361,1
16365,1
16366,1
16367,1
16371,1
16374,1
16375,1
16376,1
16378,1
16382,1
16383,1
16386,1
16387,1
16389,1
16392,1
16394,1
16399,1
16403,1
16405,1
16407,1
16409,1
16410,1
16415,1
16416,1
16417,1
16424,1
16425,1
16427,1
16434,1
16436,1
16438,1
16439,1
16441,1
16446,1
16454,1
16455,1
16460,1
16463,1
16464,1
16465,1
16466,1
16468,1
16470,1
16472,1
16477,1
16479,1
16480,1
16481,1
16483,1
16484,1
16485,1
16486,1
16490,1
16491,1
16495,1
16496,1
16504,1
16506,1
16516,1
16519,1
16520,1
16530,1
16531,1
16532,1
16534,1
16537,1
16540,1
16544,1
16545,1
16551,1
16554,1
16560,1
16561,1
16563,1
16566,1
16567,1
16568,1
16576,1
16583,1
16584,1
16585,1
16587,1
16588,1
16590,1
16591,1
16593,1
16595,1
16599,1
16601,1
16605,1
16606,1
16607,1
16609,1
16613,1
16618,1
16619,1
16621,1
16624,1
16625,1
16630,1
16632,1
16634,1
16635,1
16636,1
16637,1
16639,1
16640,1
16641,1
16643,1
16645,1
16648,1
16650,1
16655,1
16656,1
16658,1
16662,1
16663,1
16664,1
16669,1
16672,1
16673,1
16675,1
16681,1
16682,1
16686,1
16687,1
16693,1
16699,1
16703,1
16704,1
16706,1
16707,1
16710,1
16713,1
16716,1
16717,1
16718,1
16720,1
16721,1
16722,1
16724,1
16725,1
16727,1
16731,1
16733,1
16734,1
16735,1
16736,1
16740,1
16744,1
16750,1
16751,1
16754,1
16756,1
16761,1
16762,1
16765,1
16769,1
16771,1
16772,1
16774,1
16775,1
16779,1
16782,1
16784,1
16785,1
16786,1
16787,1
16791,1
16793,1
16794,1
16795,1
16797,1
16800,1
16801,1
16803,1
16805,1
16807,1
16808,1
16809,1
16810,1
16812,1
16814,1
16815,1
16824,1
16825,1
16828,1
16837,1
16843,1
16844,1
16846,1
16850,1
16851,1
16853,1
16855,1
16857,1
16863,1
16870,1
16874,1
16875,1
16879,1
16881,1
16882,1
16884,1
16886,1
16888,1
16892,1
16893,1
16895,1
16898,1
16899,1
16901,1
16902,1
16905,1
16906,1
16910,1
16914,1
16915,1
16919,1
16925,1
16926,1
16927,1
16931,1
16934,1
16936,1
16938,1
16939,1
16947,1
16949,1
16954,1
16956,1
16959,1
16960,1
16963,1
16965,1
16966,1
16969,1
16970,1
16973,1
16978,1
16980,1
16982,1
16985,1
16986,1
16987,1
16988,1
16989,1
16994,1
16995,1
16996,1
16999,1
17001,1
17003,1
17005,1
17007,1
17009,1
17013,1
17016,1
17021,1
17023,1
17025,1
17026,1
17028,1
17029,1
17031,1
17032,1
17040,1
17043,1
17045,1
17046,1
17056,1
17059,1
17061,1
17063,1
17065,1
17066,1
17068,1
17073,1
17075,1
17076,1
17080,1
17081,1
17082,1
17084,1
17085,1
17088,1
17090,1
17098,1
17099,1
17101,1
17103,1
17107,1
17112,1
17113,1
17115,1
17119,1
17121,1
17126,1
17132,1
17140,1
17141,1
17142,1
17144,1
17147,1
17150,1
17152,1
17155,1
17163,1
17166,1
17175,1
17176,1
17177,1
17180,1
17181,1
17182,1
17187,1
17193,1
17194,1
17195,1
17197,1
17199,1
17200,1
17202,1
17203,1
17204,1
17205,1
17207,1
17208,1
17212,1
17216,1
17217,1
17219,1
17220,1
17221,1
17224,1
17227,1
17229,1
17231,1
17232,1
17233,1
17235,1
17238,1
17240,1
17243,1
17248,1
17249,1
17250,1
17252,1
17254,1
17258,1
17259,1
17263,1
17266,1
17269,1
17271,1
17275,1
17276,1
17277,1
17279,1
17281,1
17283,1
17285,1
17286,1
17287,1
17289,1
17291,1
17294,1
17295,1
17298,1
17303,1
17307,1
17311,1
17312,1
17325,1
17329,1
17334,1
17340,1
17341,1
17343,1
17345,1
17348,1
17354,1
17355,1
17361,1
17370,1
17372,1
17375,1
17380,1
17381,1
17384,1
17386,1
17387,1
17390,1
17391,1
17392,1
17397,1
17400,1
17405,1
17406,1
17408,1
17410,1
17411,1
17417,1
17421,1
17424,1
17427,1
17431,1
17438,1
17439,1
17444,1
17446,1
17448,1
17451,1
17454,1
17455,1
17456,1
17460,1
17462,1
17463,1
17468,1
17473,1
17482,1
17483,1
17485,1
17487,1
17489,1
17490,1
17492,1
17495,1
17496,1
17498,1
17502,1
17506,1
17508,1
17509,1
17512,1
17515,1
17516,1
17519,1
17523,1
17525,1
17526,1
17527,1
17528,1
17532,1
17537,1
17539,1
17540,1
17541,1
17543,1
17545,1
17548,1
17552,1
17553,1
17554,1
17556,1
17557,1
17558,1
17563,1
17566,1
17568,1
17572,1
17574,1
17575,1
17576,1
17578,1
17582,1
17587,1
17590,1
17591,1
17592,1
17594,1
17600,1
17603,1
17608,1
17609,1
17610,1
17612,1
17614,1
17616,1
17617,1
17619,1
17620,1
17624,1
17627,1
17628,1
17630,1
17633,1
17634,1
17635,1
17637,1
17640,1
17643,1
17644,1
17648,1
17654,1
17655,1
17656,1
17657,1
17660,1
17661,1
17669,1
17671,1
17672,1
17673,1
17674,1
17675,1
17676,1
17677,1
17679,1
17681,1
17682,1
17684,1
17691,1
17692,1
17693,1
17694,1
17699,1
17700,1
17703,1
17704,1
17708,1
17713,1
17714,1
17719,1
17721,1
17725,1
17726,1
17729,1
17730,1
17735,1
17736,1
17737,1
17738,1
17741,1
17742,1
17746,1
17747,1
17750,1
17751,1
17752,1
17756,1
17760,1
17763,1
17766,1
17774,1
17776,1
17778,1
17780,1
17782,1
17783,1
17784,1
17785,1
17793,1
17794,1
17796,1
17798,1
17803,1
17808,1
17810,1
17812,1
17813,1
17814,1
17815,1
17827,1
17829,1
17830,1
17832,1
17843,1
17844,1
17847,1
17853,1
17855,1
17857,1
17862,1
17865,1
17870,1
17877,1
17878,1
17879,1
17889,1
17890,1
17891,1
17894,1
17895,1
17896,1
17898,1
17903,1
17904,1
17907,1
17909,1
17913,1
17914,1
17915,1
17917,1
17919,1
17921,1
17923,1
17925,1
17926,1
17927,1
17928,1
17930,1
17937,1
17940,1
17941,1
17942,1
17943,1
17946,1
17948,1
17952,1
17956,1
17962,1
17964,1
17968,1
17969,1
17976,1
17985,1
17986,1
17987,1
17988,1
17991,1
17995,1
17997,1
17999,1
18000,1
18002,1
18005,1
18007,1
18009,1
18010,1
18011,1
18012,1
18013,1
18015,1
18017,1
18020,1
18021,1
18025,1
18026,1
18030,1
18031,1
18042,1
18044,1
18046,1
18049,1
18053,1
18056,1
18062,1
18063,1
18065,1
18066,1
18067,1
18068,1
18069,1
18071,1
18077,1
18080,1
18082,1
18086,1
18087,1
18088,1
18091,1
18093,1
18094,1
18096,1
18097,1
18099,1
18100,1
18101,1
18103,1
18107,1
18108,1
18109,1
18110,1
18117,1
18118,1
18122,1
18123,1
18129,1
18131,1
18132,1
18136,1
18141,1
18144,1
18145,1
18148,1
18151,1
18157,1
18159,1
18160,1
18161,1
18163,1
18165,1
18166,1
18169,1
18175,1
18177,1
18180,1
18182,1
18187,1
18190,1
18191,1
18192,1
18193,1
18195,1
18196,1
18197,1
18199,1
18200,1
18201,1
18202,1
18204,1
18208,1
18212,1
18214,1
18215,1
18220,1
18221,1
18224,1
18226,1
18227,1
18228,1
18229,1
18230,1
18233,1
18235,1
18237,1
18239,1
18240,1
18241,1
18243,1
18245,1
18251,1
18255,1
18257,1
18258,1
18260,1
18262,1
18265,1
18266,1
18268,1
18269,1
18273,1
18278,1
18280,1
18285,1
18292,1
18293,1
18295,1
18302,1
18306,1
18308,1
18310,1
18312,1
18313,1
18318,1
18319,1
18321,1
18327,1
18328,1
18329,1
18330,1
18332,1
18333,1
18338,1
18345,1
18346,1
18348,1
18351,1
18355,1
18356,1
18359,1
18362,1
18364,1
18365,1
18366,1
18368,1
18369,1
18371,1
18372,1
18377,1
18380,1
18381,1
18383,1
18385,1
18388,1
18390,1
18391,1
18394,1
18397,1
18399,1
18401,1
18403,1
18404,1
18408,1
18409,1
18410,1
18411,1
18412,1
18418,1
18421,1
18423,1
18426,1
18429,1
18432,1
18435,1
18439,1
18440,1
18441,1
18442,1
18443,1
18445,1
18446,1
18449,1
18452,1
18454,1
18461,1
18462,1
18464,1
18467,1
18468,1
18469,1
18472,1
18473,1
18475,1
18478,1
18480,1
18482,1
18486,1
18487,1
18488,1
18491,1
18492,1
18494,1
18495,1
18497,1
18499,1
18507,1
18514,1
18518,1
18519,1
18523,1
18525,1
18527,1
18528,1
18535,1
18536,1
18540,1
18545,1
18547,1
18549,1
18550,1
18551,1
18552,1
18555,1
18564,1
18568,1
18570,1
18575,1
18577,1
18585,1
18586,1
18587,1
18588,1
18590,1
18593,1
18594,1
18595,1
18596,1
18600,1
18601,1
18603,1
18606,1
18607,1
18608,1
18613,1
18614,1
18616,1
18619,1
18621,1
18627,1
18631,1
18633,1
18643,1
18646,1
18649,1
18655,1
18656,1
18659,1
18662,1
18663,1
18666,1
18667,1
18672,1
18678,1
18684,1
18687,1
18688,1
18689,1
18693,1
18694,1
18696,1
18697,1
18699,1
18700,1
18701,1
18704,1
18707,1
18708,1
18709,1
18711,1
18712,1
18714,1
18716,1
18719,1
18720,1
18722,1
18726,1
18728,1
18729,1
18735,1
18739,1
18740,1
18742,1
18744,1
18746,1
18747,1
18748,1
18749,1
18751,1
18752,1
18753,1
18754,1
18755,1
18763,1
18764,1
18765,1
18767,1
18771,1
18772,1
18776,1
18777,1
18779,1
18780,1
18782,1
18787,1
18790,1
18791,1
18792,1
18796,1
18799,1
18802,1
18810,1
18811,1
18819,1
18820,1
18823,1
18826,1
18828,1
18830,1
18832,1
18838,1
18842,1
18846,1
18848,1
18851,1
18852,1
18853,1
18854,1
18856,1
18857,1
18861,1
18862,1
18864,1
18865,1
18868,1
18870,1
18871,1
18874,1
18875,1
18876,1
18877,1
18878,1
18879,1
18882,1
18887,1
18888,1
18889,1
18892,1
18893,1
18894,1
18896,1
18897,1
18900,1
18904,1
18905,1
18906,1
18910,1
18911,1
18913,1
18915,1
18919,1
18920,1
18925,1
18928,1
18929,1
18935,1
18937,1
18942,1
18943,1
18945,1
18947,1
18948,1
18951,1
18952,1
18954,1
18960,1
18962,1
18965,1
18967,1
18969,1
18970,1
18981,1
18985,1
18987,1
18992,1
18994,1
18995,1
18999,1
19000,1
19003,1
19006,1
19007,1
19011,1
19012,1
19013,1
19016,1
19018,1
19020,1
19022,1
19023,1
19026,1
19030,1
19031,1
19032,1
19034,1
19039,1
19041,1
19042,1
19047,1
19049,1
19051,1
19055,1
19056,1
19057,1
19058,1
19061,1
19063,1
19064,1
19065,1
19066,1
19068,1
19069,1
19072,1
19075,1
19076,1
19077,1
19078,1
19082,1
19083,1
19087,1
19088,1
19092,1
19094,1
19096,1
19098,1
19099,1
19106,1
19107,1
19110,1
19111,1
19114,1
19115,1
19116,1
19121,1
19122,1
19123,1
19125,1
19126,1
19129,1
19133,1
19138,1
19141,1
19142,1
19148,1
19151,1
19152,1
19156,1
19158,1
19159,1
19162,1
19163,1
19165,1
19170,1
19171,1
19176,1
19177,1
19180,1
19182,1
19183,1
19185,1
19186,1
19191,1
19198,1
19199,1
19201,1
19211,1
19214,1
19215,1
19216,1
19218,1
19221,1
19223,1
19224,1
19225,1
19229,1
19230,1
19232,1
19236,1
19238,1
19239,1
19244,1
19248,1
19249,1
19251,1
19253,1
19254,1
19255,1
19259,1
19260,1
19263,1
19266,1
19269,1
19272,1
19275,1
19282,1
19291,1
19293,1
19294,1
19295,1
19297,1
19299,1
19302,1
19303,1
19307,1
19308,1
19309,1
19314,1
19315,1
19322,1
19327,1
19329,1
19330,1
19331,1
19332,1
19334,1
19338,1
19341,1
19344,1
19346,1
19347,1
19348,1
19353,1
19358,1
19360,1
19362,1
19364,1
19370,1
19373,1
19375,1
19378,1
19380,1
19384,1
19385,1
19388,1
19389,1
19390,1
19395,1
19402,1
19406,1
19407,1
19412,1
19414,1
19415,1
19416,1
19417,1
19418,1
19419,1
19421,1
19422,1
19425,1
19432,1
19433,1
19434,1
19436,1
19437,1
19441,1
19444,1
19445,1
19446,1
19449,1
19450,1
19456,1
19457,1
19461,1
19466,1
19467,1
19472,1
19473,1
19474,1
19478,1
19479,1
19483,1
19485,1
19486,1
19489,1
19491,1
19494,1
19500,1
19504,1
19505,1
19506,1
19512,1
19515,1
19516,1
19517,1
19526,1
19529,1
19530,1
19534,1
19538,1
19540,1
19541,1
19547,1
19548,1
19549,1
19551,1
19553,1
19554,1
19555,1
19558,1
19559,1
19563,1
19570,1
19571,1
19573,1
19574,1
19579,1
19581,1
19582,1
19585,1
19587,1
19590,1
19592,1
19599,1
19601,1
19602,1
19606,1
19609,1
19610,1
19611,1
19614,1
19615,1
19619,1
19622,1
19630,1
19639,1
19640,1
19641,1
19642,1
19644,1
19645,1
19646,1
19647,1
19650,1
19651,1
19656,1
19661,1
19664,1
19668,1
19669,1
19670,1
19671,1
19672,1
19674,1
19676,1
19677,1
19685,1
19686,1
19688,1
19689,1
19690,1
19696,1
19702,1
19703,1
19708,1
19710,1
19711,1
19712,1
19714,1
19716,1
19717,1
19720,1
19724,1
19726,1
19727,1
19729,1
19730,1
19733,1
19736,1
19737,1
19742,1
19744,1
19748,1
19750,1
19755,1
19758,1
19759,1
19760,1
19762,1
19765,1
19766,1
19767,1
19771,1
19779,1
19784,1
19791,1
19795,1
19797,1
19799,1
19800,1
19801,1
19805,1
19806,1
19807,1
19808,1
19809,1
19811,1
19812,1
19813,1
19815,1
19818,1
19819,1
19820,1
19822,1
19823,1
19826,1
19832,1
19834,1
19836,1
19837,1
19840,1
19841,1
19843,1
19845,1
19846,1
19851,1
19852,1
19854,1
19855,1
19856,1
19857,1
19859,1
19860,1
19862,1
19863,1
19864,1
19865,1
19866,1
19867,1
19871,1
19873,1
19875,1
19876,1
19877,1
19878,1
19881,1
19884,1
19885,1
19886,1
19888,1
19889,1
19890,1
19891,1
19892,1
19893,1
19895,1
19897,1
19901,1
19905,1
19912,1
19916,1
19918,1
19919,1
19925,1
19928,1
19930,1
19932,1
19933,1
19934,1
19937,1
19941,1
19943,1
19946,1
19947,1
19948,1
19950,1
19956,1
19963,1
19964,1
19967,1
19974,1
19976,1
19977,1
19980,1
19981,1
19982,1
19985,1
19989,1
19990,1
19991,1
19992,1
19996,1
19997,1
20002,1
20004,1
20005,1
20006,1
20008,1
20009,1
20010,1
20012,1
20014,1
20015,1
20016,1
20019,1
20021,1
20023,1
20027,1
20030,1
20031,1
20034,1
20035,1
20036,1
20040,1
20042,1
20045,1
20049,1
20056,1
20057,1
20061,1
20064,1
20065,1
20068,1
20069,1
20070,1
20071,1
20074,1
20077,1
20079,1
20081,1
20084,1
20085,1
20088,1
20090,1
20091,1
20093,1
20095,1
20106,1
20112,1
20113,1
20115,1
20118,1
20119,1
20120,1
20125,1
20127,1
20128,1
20129,1
20132,1
20133,1
20134,1
20137,1
20140,1
20141,1
20142,1
20145,1
20148,1
20153,1
20155,1
20159,1
20160,1
20161,1
20162,1
20166,1
20169,1
20171,1
20172,1
20174,1
20176,1
20179,1
20181,1
20188,1
20191,1
20193,1
20194,1
20197,1
20198,1
20199,1
20206,1
20207,1
20209,1
20211,1
20214,1
20222,1
20226,1
20227,1
20232,1
20234,1
20236,1
20240,1
20241,1
20245,1
20247,1
20257,1
20265,1
20266,1
20270,1
20274,1
20277,1
20280,1
20282,1
20286,1
20287,1
20289,1
20290,1
20291,1
20293,1
20295,1
20296,1
20298,1
20299,1
20303,1
20306,1
20308,1
20309,1
20312,1
20314,1
20316,1
20317,1
20318,1
20319,1
20322,1
20326,1
20333,1
20335,1
20336,1
20337,1
20340,1
20342,1
20345,1
20346,1
20348,1
20350,1
20354,1
20356,1
20357,1
20358,1
20360,1
20361,1
20364,1
20368,1
20369,1
20370,1
20371,1
20376,1
20377,1
20378,1
20379,1
20382,1
20383,1
20391,1
20393,1
20397,1
20404,1
20409,1
20410,1
20413,1
20414,1
20415,1
20416,1
20419,1
20420,1
20425,1
20426,1
20427,1
20428,1
20434,1
20436,1
20441,1
20442,1
20443,1
20444,1
20446,1
20448,1
20450,1
20451,1
20454,1
20458,1
20459,1
20460,1
20462,1
20464,1
20467,1
20468,1
20469,1
20470,1
20474,1
20475,1
20477,1
20478,1
20480,1
20482,1
20483,1
20485,1
20487,1
20492,1
20495,1
20497,1
20498,1
20500,1
20501,1
20505,1
20507,1
20509,1
20511,1
20512,1
20514,1
20516,1
20529,1
20530,1
20531,1
20532,1
20533,1
20537,1
20540,1
20542,1
20543,1
20545,1
20546,1
20547,1
20553,1
20555,1
20559,1
20562,1
20563,1
20566,1
20567,1
20579,1
20584,1
20586,1
20588,1
20591,1
20592,1
20593,1
20594,1
20596,1
20602,1
20604,1
20606,1
20608,1
20610,1
20612,1
20616,1
20620,1
20621,1
20623,1
20625,1
20628,1
20631,1
20632,1
20636,1
20637,1
20638,1
20641,1
20642,1
20643,1
20647,1
20648,1
20649,1
20651,1
20655,1
20659,1
20660,1
20663,1
20666,1
20670,1
20673,1
20678,1
20679,1
20682,1
20683,1
20686,1
20687,1
20688,1
20689,1
20693,1
20694,1
20695,1
20699,1
20700,1
20702,1
20703,1
20706,1
20707,1
20708,1
20712,1
20713,1
20720,1
20721,1
20723,1
20724,1
20725,1
20727,1
20731,1
20732,1
20735,1
20740,1
20742,1
20747,1
20748,1
20753,1
20755,1
20756,1
20757,1
20760,1
20762,1
20764,1
20767,1
20768,1
20769,1
20770,1
20771,1
20777,1
20779,1
20782,1
20784,1
20785,1
20788,1
20793,1
20794,1
20798,1
20804,1
20805,1
20807,1
20809,1
20811,1
20813,1
20814,1
20818,1
20819,1
20820,1
20821,1
20822,1
20824,1
20825,1
20826,1
20828,1
20831,1
20832,1
20836,1
20839,1
20840,1
20842,1
20843,1
20848,1
20849,1
20857,1
20860,1
20862,1
20866,1
20874,1
20875,1
20882,1
20885,1
20888,1
20889,1
20900,1
20904,1
20906,1
20907,1
20912,1
20915,1
20916,1
20918,1
20921,1
20923,1
20924,1
20927,1
20930,1
20936,1
20937,1
20938,1
20940,1
20943,1
20947,1
20948,1
20950,1
20951,1
20952,1
20957,1
20960,1
20961,1
20962,1
20967,1
20968,1
20969,1
20973,1
20974,1
20976,1
20979,1
20980,1
20985,1
20987,1
20989,1
20998,1
21002,1
21003,1
21005,1
21010,1
21018,1
21019,1
21020,1
21022,1
21024,1
21027,1
21029,1
21032,1
21033,1
21034,1
21035,1
21038,1
21039,1
21040,1
21043,1
21044,1
21048,1
21050,1
21051,1
21052,1
21060,1
21065,1
21075,1
21079,1
21080,1
21081,1
21082,1
21087,1
21089,1
21090,1
21092,1
21093,1
21094,1
21097,1
21098,1
21099,1
21100,1
21101,1
21102,1
21104,1
21107,1
21115,1
21118,1
21119,1
21120,1
21123,1
21125,1
21126,1
21129,1
21130,1
21136,1
21137,1
21140,1
21141,1
21144,1
21147,1
21150,1
21156,1
21157,1
21160,1
21162,1
21164,1
21167,1
21169,1
21170,1
21172,1
21173,1
21176,1
21177,1
21179,1
21181,1
21184,1
21186,1
21187,1
21190,1
21192,1
21193,1
21194,1
21197,1
21198,1
21199,1
21208,1
21210,1
21213,1
21214,1
21217,1
21223,1
21225,1
21226,1
21229,1
21231,1
21232,1
21233,1
21234,1
21235,1
21240,1
21241,1
21243,1
21245,1
21247,1
21248,1
21252,1
21253,1
21256,1
21259,1
21260,1
21265,1
21266,1
21268,1
21270,1
21279,1
21280,1
21282,1
21284,1
21289,1
21293,1
21294,1
21295,1
21296,1
21300,1
21304,1
21306,1
21309,1
21310,1
21311,1
21313,1
21315,1
21316,1
21319,1
21321,1
21326,1
21327,1
21331,1
21332,1
21335,1
21338,1
21342,1
21345,1
21347,1
21351,1
21352,1
21356,1
21357,1
21365,1
21367,1
21370,1
21374,1
21377,1
21383,1
21385,1
21389,1
21390,1
21392,1
21393,1
21403,1
21408,1
21410,1
21415,1
21419,1
21421,1
21424,1
21427,1
21434,1
21437,1
21440,1
21442,1
21444,1
21446,1
21449,1
21451,1
21453,1
21455,1
21457,1
21458,1
21460,1
21462,1
21466,1
21468,1
21469,1
21471,1
21474,1
21476,1
21478,1
21480,1
21482,1
21483,1
21484,1
21485,1
21487,1
